game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,base_incumbent_prob,predicted_winner,confidence_bucket,model_version,model_date,training_seasons,feature_set,calibration_method,model_holdout_ll,elo_k,elo_hfa,elo_reg,elo_decay,elo_qb_bonus,overlay_gamma,overlay_cap,overlay_gate_active,home_qb_adj,away_qb_adj,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2019_10_ATL_NO,2019,10,2019-11-10,ATL,NO,9,26,-17,0.0,0.913355319674462,0.9031475020463832,NO,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,22.8,1.5,1,0,0,0,0,-0.074,0.8394,-0.074,1,REG,dome,astroturf,Sunday,1,2.4459,0.8342,0,ATL,0,0
2019_17_MIA_NE,2019,17,2019-12-29,MIA,NE,24,27,-3,0.0,0.8890183568700146,0.8348276821295291,NE,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,82.6,-43.1,0,0,0,0,0,0.0009,0.8899,0.0009,0,REG,outdoors,grass,Sunday,1,2.1984,0.7904,0,MIA,0,0
2019_06_DAL_NYJ,2019,6,2019-10-13,DAL,NYJ,24,22,2,1.0,0.1251891475687145,0.1847010634888658,DAL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-63.9,39.8,1,0,0,0,0,0.1372,0.2624,0.1372,1,REG,outdoors,fieldturf,Sunday,0,2.0779,0.7653,0,NYJ,0,0
2019_16_ARI_SEA,2019,16,2019-12-22,ARI,SEA,13,27,-14,0.0,0.8738675936006761,0.8138282405002912,SEA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,45.0,-40.8,0,0,0,0,0,-0.1038,0.7701,-0.1038,0,REG,outdoors,fieldturf,Sunday,1,2.0704,0.7636,0,ARI,0,0
2019_18_MIN_NO,2019,18,2020-01-05,MIN,NO,20,26,-6,0.0,0.8648085611204858,0.837527994134303,NO,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,22.8,-14.7,1,0,0,0,0,-0.1075,0.7573,-0.1075,1,WC,dome,astroturf,Sunday,0,2.0011,0.7479,0,MIN,0,0
2019_04_TB_LA,2019,4,2019-09-29,TB,LA,40,55,-15,0.0,0.825624750178962,0.825624750178962,LA,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,41.0,-43.4,0,0,1,0,0,-0.0255,0.8001,-0.0255,0,REG,outdoors,grass,Sunday,0,1.7465,0.6817,0,TB,0,0
2019_14_DEN_HOU,2019,14,2019-12-08,DEN,HOU,24,38,-14,0.0,0.781508287050595,0.7405490739726395,HOU,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,42.6,0.8,0,0,0,0,0,-0.0098,0.7717,-0.0098,0,REG,closed,grass,Sunday,0,1.521,0.6108,0,DEN,0,0
2019_05_DEN_LAC,2019,5,2019-10-06,DEN,LAC,13,20,-7,0.0,0.7747837137442736,0.786221422558744,LAC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-3.8,7.8,0,0,0,0,0,-0.1002,0.6746,-0.1002,0,REG,outdoors,grass,Sunday,1,1.4907,0.6003,0,DEN,0,0
2019_04_CLE_BAL,2019,4,2019-09-29,CLE,BAL,25,40,-15,0.0,0.7747487240399427,0.745383665616422,BAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,33.1,5.1,0,0,1,0,0,-0.031,0.7437,-0.031,0,REG,outdoors,grass,Sunday,1,1.4905,0.6002,0,CLE,0,0
2019_15_ATL_SF,2019,15,2019-12-15,ATL,SF,22,29,-7,0.0,0.7710220736541173,0.7710220736541173,SF,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,108.4,4.3,0,0,0,0,0,0.0253,0.7963,0.0253,0,REG,outdoors,grass,Sunday,0,1.4741,0.5945,0,ATL,0,0
2019_04_OAK_IND,2019,4,2019-09-29,OAK,IND,24,31,-7,0.0,0.752551329557463,0.752551329557463,IND,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-69.5,-29.2,0,0,1,0,0,-0.0643,0.6883,-0.0643,0,REG,closed,fieldturf,Sunday,0,1.3966,0.5663,0,OAK,0,0
2019_06_PIT_LAC,2019,6,2019-10-13,PIT,LAC,17,24,-7,0.0,0.7513089308248595,0.7348281479283075,LAC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-5.9,-20.9,1,0,0,0,0,-0.0552,0.6961,-0.0552,1,REG,outdoors,grass,Sunday,0,1.3915,0.5645,0,PIT,0,0
2019_02_IND_TEN,2019,2,2019-09-15,IND,TEN,17,19,-2,0.0,0.747687844785875,0.6986954121824884,TEN,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,2.6,-92.9,0,0,1,0,0,-0.123,0.6247,-0.123,0,REG,outdoors,grass,Sunday,1,1.3771,0.559,0,IND,0,0
2019_19_TEN_BAL,2019,19,2020-01-11,TEN,BAL,12,28,-16,0.0,0.7360307183561662,0.6794905335830214,BAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,85.1,-7.6,1,0,0,0,0,0.0537,0.7897,0.0537,1,DIV,outdoors,grass,Saturday,0,1.3319,0.5417,0,TEN,0,0
2019_18_TEN_NE,2019,18,2020-01-04,TEN,NE,13,20,-7,0.0,0.7324507372135611,0.6710498332089615,NE,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,80.6,-11.1,0,0,0,0,0,-0.0684,0.664,-0.0684,0,WC,outdoors,grass,Saturday,0,1.3185,0.5365,0,TEN,0,0
2019_13_NYJ_CIN,2019,13,2019-12-01,NYJ,CIN,22,6,16,1.0,0.2726192360764868,0.2567144762331625,NYJ,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-17.6,-31.8,1,0,0,0,1,0.1895,0.4621,0.1895,1,REG,outdoors,grass,Sunday,0,1.2997,0.5291,0,CIN,0,0
2019_03_NO_SEA,2019,3,2019-09-22,NO,SEA,27,33,-6,0.0,0.726933110063371,0.6834305598593852,SEA,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,41.1,3.6,1,0,1,0,0,-0.0527,0.6743,-0.0527,1,REG,outdoors,fieldturf,Sunday,0,1.298,0.5284,0,NO,0,0
2019_16_NYG_WAS,2019,16,2019-12-22,NYG,WAS,35,41,-6,0.0,0.7243373299378968,0.7157509491729875,WAS,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-32.6,-74.8,1,0,0,0,1,-0.2406,0.4838,-0.2406,1,REG,outdoors,grass,Sunday,1,1.2886,0.5247,0,NYG,0,0
2019_10_MIA_IND,2019,10,2019-11-10,MIA,IND,12,16,-4,0.0,0.7243182790857475,0.7133833127464546,IND,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-30.6,-43.9,1,0,0,0,0,0.0779,0.8022,0.0779,1,REG,closed,fieldturf,Sunday,0,1.2885,0.5246,0,MIA,0,0
2019_13_WAS_CAR,2019,13,2019-12-01,WAS,CAR,21,29,-8,0.0,0.7205623768653995,0.6599078586889182,CAR,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,17.6,-31.8,0,0,0,0,0,0.0821,0.8026,0.0821,0,REG,outdoors,grass,Sunday,0,1.275,0.5192,0,WAS,0,0
2019_05_IND_KC,2019,5,2019-10-06,IND,KC,13,19,-6,0.0,0.7153786444964101,0.7153786444964101,KC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,54.9,-81.3,0,0,0,0,0,0.0934,0.8088,0.0934,0,REG,outdoors,astroturf,Sunday,0,1.2566,0.5118,0,IND,0,0
2019_15_CLE_ARI,2019,15,2019-12-15,CLE,ARI,38,24,14,1.0,0.2945428737042369,0.3555322938128472,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-55.9,8.4,0,0,0,0,0,0.1115,0.4061,0.1115,0,REG,closed,grass,Sunday,0,1.2223,0.4977,0,ARI,0,0
2019_05_GB_DAL,2019,5,2019-10-06,GB,DAL,24,34,-10,0.0,0.7024090675132111,0.7024090675132111,DAL,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,46.8,26.8,0,0,0,0,0,-0.0745,0.6279,-0.0745,0,REG,closed,fieldturf,Sunday,0,1.212,0.4934,0,GB,0,0
2019_16_PIT_NYJ,2019,16,2019-12-22,PIT,NYJ,16,10,6,1.0,0.2997805441092152,0.3511347366295271,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-36.6,4.1,0,0,0,0,0,0.0854,0.3851,0.0854,0,REG,outdoors,fieldturf,Sunday,0,1.2047,0.4903,0,NYJ,0,0
2019_12_TB_ATL,2019,12,2019-11-24,TB,ATL,22,35,-13,0.0,0.6999473191495076,0.6999473191495076,ATL,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,6.0,-44.7,0,0,0,0,0,-0.0702,0.6297,-0.0702,0,REG,closed,fieldturf,Sunday,1,1.2038,0.4899,0,TB,0,0
2019_03_NYG_TB,2019,3,2019-09-22,NYG,TB,31,32,-1,0.0,0.6977947319096929,0.718489419899532,TB,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-38.3,-20.9,1,0,1,0,0,-0.0199,0.6779,-0.0199,1,REG,outdoors,grass,Sunday,0,1.1966,0.4869,0,NYG,0,0
2019_14_SF_NO,2019,14,2019-12-08,SF,NO,46,48,-2,0.0,0.693306298516176,0.693306298516176,NO,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,22.5,100.0,0,0,0,0,1,-0.1693,0.524,-0.1693,0,REG,dome,astroturf,Sunday,0,1.1819,0.4807,0,SF,0,0
2019_01_GB_CHI,2019,1,2019-09-05,GB,CHI,3,10,-7,0.0,0.6925893024240767,0.6925893024240766,CHI,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,29.2,24.1,0,0,1,0,0,-0.0679,0.6247,-0.0679,0,REG,outdoors,grass,Thursday,1,1.1796,0.4797,0,GB,0,0
2019_04_CAR_HOU,2019,4,2019-09-29,CAR,HOU,10,16,-6,0.0,0.6920756259802401,0.6832980714680553,HOU,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,33.0,25.9,0,0,1,0,0,0.0078,0.6999,0.0078,0,REG,closed,grass,Sunday,0,1.1779,0.479,0,CAR,0,0
2019_11_ATL_CAR,2019,11,2019-11-17,ATL,CAR,3,29,-26,0.0,0.6829954142462284,0.6366642025325566,CAR,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,46.0,4.1,0,0,0,0,0,-0.0347,0.6483,-0.0347,0,REG,outdoors,grass,Sunday,1,1.1488,0.4665,0,ATL,0,0
2019_13_PHI_MIA,2019,13,2019-12-01,PHI,MIA,37,31,6,1.0,0.3186448664343615,0.3584422259286656,PHI,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-43.8,-9.1,0,0,0,0,0,-0.1176,0.2011,-0.1176,0,REG,outdoors,grass,Sunday,0,1.1437,0.4642,0,MIA,0,0
2019_07_BAL_SEA,2019,7,2019-10-20,BAL,SEA,16,30,-14,0.0,0.6734003624298911,0.6622917358133764,SEA,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,42.9,31.3,0,0,0,0,0,-0.0779,0.5955,-0.0779,0,REG,outdoors,fieldturf,Sunday,0,1.119,0.4535,0,BAL,0,0
2019_13_LAC_DEN,2019,13,2019-12-01,LAC,DEN,23,20,3,1.0,0.3398340675137908,0.3554984812591275,LAC,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.9,-8.9,1,0,0,0,0,0.004,0.3439,0.004,1,REG,outdoors,grass,Sunday,1,1.0793,0.4358,0,DEN,0,0
2019_02_TB_CAR,2019,2,2019-09-12,TB,CAR,14,20,-6,0.0,0.6599730886242815,0.6599730886242815,CAR,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,1.1,-44.5,0,0,1,0,0,0.0542,0.7141,0.0542,0,REG,outdoors,grass,Thursday,1,1.0787,0.4356,0,TB,0,0
2019_03_TEN_JAX,2019,3,2019-09-19,TEN,JAX,20,7,13,1.0,0.3404441507868663,0.38429622430003,TEN,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-35.7,-2.7,0,0,1,0,0,0.1176,0.458,0.1176,0,REG,outdoors,grass,Thursday,1,1.0775,0.435,0,JAX,0,0
2019_15_BUF_PIT,2019,15,2019-12-15,BUF,PIT,10,17,-7,0.0,0.6589551552841313,0.6346335548149943,PIT,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,25.1,6.6,0,0,0,0,0,-0.1439,0.515,-0.1439,0,REG,outdoors,grass,Sunday,0,1.0757,0.4342,0,BUF,0,0
2019_14_KC_NE,2019,14,2019-12-08,KC,NE,16,23,-7,0.0,0.6579585909418258,0.6579585909418258,NE,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,83.5,36.1,0,0,0,0,0,-0.0729,0.5851,-0.0729,0,REG,outdoors,grass,Sunday,0,1.0728,0.4329,0,KC,0,0
2019_16_OAK_LAC,2019,16,2019-12-22,OAK,LAC,17,24,-7,0.0,0.6571336099958478,0.6571336099958478,LAC,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-10.5,-29.1,0,0,0,0,0,0.0832,0.7404,0.0832,0,REG,outdoors,grass,Sunday,1,1.0704,0.4318,0,OAK,0,0
2019_06_HOU_KC,2019,6,2019-10-13,HOU,KC,24,31,-7,0.0,0.6523644366016723,0.6523644366016724,KC,65-70,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,42.1,27.5,0,0,0,0,0,-0.0187,0.6337,-0.0187,0,REG,outdoors,astroturf,Sunday,0,1.0566,0.4256,0,HOU,0,0
2019_03_HOU_LAC,2019,3,2019-09-22,HOU,LAC,20,27,-7,0.0,0.6482151599933328,0.6482151599933328,LAC,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-3.1,24.4,0,0,1,0,0,-0.0368,0.6114,-0.0368,0,REG,outdoors,grass,Sunday,0,1.0447,0.4202,0,HOU,0,0
2019_03_DET_PHI,2019,3,2019-09-22,DET,PHI,24,27,-3,0.0,0.6470491450311064,0.6470491450311064,PHI,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,0.3,-25.5,0,0,1,0,0,0.0148,0.6618,0.0148,0,REG,outdoors,grass,Sunday,0,1.0414,0.4187,0,DET,0,0
2019_08_LAC_CHI,2019,8,2019-10-27,LAC,CHI,16,17,-1,0.0,0.6458723586840931,0.6458723586840931,CHI,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,27.1,-9.2,0,0,0,0,0,-0.0166,0.6293,-0.0166,0,REG,outdoors,grass,Sunday,0,1.0381,0.4172,0,LAC,0,0
2019_17_CLE_CIN,2019,17,2019-12-29,CLE,CIN,33,23,10,1.0,0.3552451770558529,0.3552451770558529,CLE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-19.1,-6.6,0,0,0,0,0,0.0805,0.4358,0.0805,0,REG,outdoors,grass,Sunday,1,1.0349,0.4157,0,CIN,0,0
2019_06_WAS_MIA,2019,6,2019-10-13,WAS,MIA,16,17,-1,0.0,0.6266730367681168,0.627346164458316,MIA,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-86.6,-39.5,1,0,0,0,1,-0.313,0.3137,-0.313,1,REG,outdoors,grass,Sunday,0,0.9853,0.3927,0,WAS,0,0
2019_08_PHI_BUF,2019,8,2019-10-27,PHI,BUF,13,31,-18,0.0,0.6255111569574333,0.6255111569574333,BUF,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,10.4,-9.8,0,0,0,0,0,-0.0886,0.5369,-0.0886,0,REG,outdoors,astroturf,Sunday,0,0.9822,0.3913,0,PHI,0,0
2019_10_SEA_SF,2019,10,2019-11-11,SEA,SF,24,27,-3,0.0,0.6244578454281032,0.6244578454281032,SF,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,117.9,41.9,0,0,0,0,0,0.0836,0.708,0.0836,0,REG,outdoors,grass,Monday,1,0.9794,0.3899,0,SEA,0,0
2019_11_PIT_CLE,2019,11,2019-11-14,PIT,CLE,21,7,14,1.0,0.3837338774113027,0.3933065361560485,PIT,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-4.8,2.2,0,0,0,0,1,0.2202,0.6039,0.2202,0,REG,outdoors,grass,Thursday,1,0.9578,0.3798,0,CLE,0,0
2019_16_GB_MIN,2019,16,2019-12-23,GB,MIN,10,23,-13,0.0,0.6154957478853718,0.6154957478853718,MIN,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-11.0,32.9,0,0,0,0,0,0.0356,0.6511,0.0356,0,REG,dome,sportturf,Monday,1,0.9558,0.3788,0,GB,0,0
2019_02_PHI_ATL,2019,2,2019-09-15,PHI,ATL,24,20,4,1.0,0.3852928641979002,0.3852928641979003,PHI,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,8.1,7.6,0,0,1,0,0,0.1147,0.5,0.1147,0,REG,open,fieldturf,Sunday,0,0.9538,0.3779,0,ATL,0,0
2019_06_SF_LA,2019,6,2019-10-13,SF,LA,7,20,-13,0.0,0.6026676717223535,0.6230147624410859,LA,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,25.1,93.7,0,0,0,0,0,-0.021,0.5817,-0.021,0,REG,outdoors,grass,Sunday,1,0.923,0.3632,0,SF,0,0
2019_15_JAX_OAK,2019,15,2019-12-15,JAX,OAK,16,20,-4,0.0,0.6024724374799132,0.6038502902769977,OAK,60-65,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-25.3,-24.3,0,0,0,0,0,0.124,0.7265,0.124,0,REG,outdoors,grass,Sunday,0,0.9225,0.363,0,JAX,0,0
2019_10_BUF_CLE,2019,10,2019-11-10,BUF,CLE,19,16,3,1.0,0.3978470181440909,0.3978470181440909,BUF,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-15.3,4.5,0,0,0,0,1,0.1889,0.5867,0.1889,0,REG,outdoors,grass,Sunday,0,0.9217,0.3626,0,CLE,0,0
2019_02_LAC_DET,2019,2,2019-09-15,LAC,DET,13,10,3,1.0,0.3981420636827092,0.3981420636827092,LAC,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,-28.2,-1.2,0,0,1,0,0,0.0972,0.4954,0.0972,0,REG,dome,fieldturf,Sunday,0,0.9209,0.3622,0,DET,0,0
